,Area (SQFT),Unit Price ($ PSF),Floor,Remaining Tenure,Is Freehold,walk_distance,Condo_Apartment,Landed,East Region,North East Region,North Region,West Region,Resale,Sub Sale
3102,592.02,1431,8,96,0,1670.0,1,0,1,0,0,0,0,0
3103,1367.03,1170,0,0,1,594.0,1,0,0,0,0,0,1,0
3104,764.24,2226,4,97,0,458.0,1,0,0,0,0,0,0,0
3105,581.26,1418,4,96,0,1468.0,1,0,1,0,0,0,0,0
3106,592.02,1415,7,96,0,1468.0,1,0,1,0,0,0,0,0
3107,462.85,2700,20,0,1,2091.0,1,0,0,0,0,0,0,0
3108,4531.64,536,0,0,1,977.0,0,1,0,1,0,0,1,0
3109,871.88,962,4,0,1,2231.0,1,0,1,0,0,0,1,0
3110,4084.94,1004,0,0,1,1209.0,0,1,0,1,0,0,1,0
3111,2045.16,1632,16,0,1,672.0,1,0,0,0,0,0,1,0
3112,1453.14,1299,17,94,0,303.0,1,0,0,1,0,0,0,0
3113,365.98,1557,3,0,1,491.0,1,0,0,0,0,0,1,0
3114,1205.57,2105,25,94,0,2397.0,1,0,1,0,0,0,0,0
3115,505.91,1939,19,94,0,2524.0,1,0,1,0,0,0,0,0
3116,1033.34,840,4,88,0,353.0,0,0,0,1,0,0,1,0
3117,979.52,1366,13,94,0,303.0,1,0,0,1,0,0,0,0
3118,1237.86,1050,6,0,1,1117.0,1,0,0,0,0,0,1,0
3119,914.94,1312,6,75,0,439.0,1,0,0,0,0,0,1,0
3120,1517.72,1475,4,0,1,572.0,1,0,0,0,0,0,1,0
3121,1184.04,971,2,88,0,1491.0,1,0,1,0,0,0,1,0
3122,667.37,2378,10,97,0,458.0,1,0,0,0,0,0,0,0
3123,1097.93,1594,9,96,0,1353.0,1,0,0,0,0,0,0,0
3124,753.48,1621,14,96,0,2141.0,1,0,0,1,0,0,0,0
3125,2464.96,1128,0,0,1,1216.0,0,1,1,0,0,0,1,0
3126,527.44,1727,10,96,0,493.0,1,0,0,0,0,0,0,0
3127,721.19,2455,14,97,0,496.0,1,0,0,0,0,0,0,0
3128,592.02,1427,8,96,0,1468.0,1,0,1,0,0,0,0,0
3129,1108.69,1602,19,96,0,1644.0,1,0,0,0,0,0,0,0
3130,1237.86,1320,5,96,0,1468.0,1,0,1,0,0,0,0,0
3131,581.26,1457,10,96,0,1475.0,1,0,1,0,0,0,0,0
3132,441.32,2212,24,0,1,1142.0,1,0,0,0,0,0,0,0
3133,688.9,1514,3,97,0,1439.0,1,0,0,0,0,1,0,0
3134,441.32,2003,10,0,1,1142.0,1,0,0,0,0,0,0,0
3135,742.72,1636,2,96,0,297.0,1,0,0,0,0,0,0,0
3136,452.09,1648,14,97,0,1439.0,1,0,0,0,0,1,0,0
3137,1001.05,1637,1,95,0,907.0,1,0,0,0,0,0,0,0
3138,958.0,2662,21,0,1,740.0,1,0,0,0,0,0,0,0
3139,678.13,1410,6,96,0,1413.0,1,0,1,0,0,0,0,0
3140,721.19,1542,3,97,0,1282.0,1,0,0,0,0,1,0,0
3141,828.83,1643,18,97,0,1439.0,1,0,0,0,0,1,0,0
3142,861.12,1598,17,97,0,1448.0,1,0,0,0,0,1,0,0
3143,1044.11,1621,6,97,0,1407.0,1,0,0,0,0,1,0,0
3144,914.94,1512,4,97,0,1351.0,1,0,0,0,0,1,0,0
3145,914.94,1525,9,97,0,1351.0,1,0,0,0,0,1,0,0
3146,914.94,1549,14,97,0,1351.0,1,0,0,0,0,1,0,0
3147,527.44,1885,16,96,0,363.0,1,0,0,0,0,0,0,0
3148,678.13,1408,5,96,0,1633.0,1,0,1,0,0,0,0,0
3149,1044.11,1383,15,95,0,3041.0,1,0,0,1,0,0,0,0
3150,484.38,1524,8,96,0,979.0,1,0,0,1,0,0,0,0
3151,1108.69,1987,24,96,0,1653.0,1,0,0,0,0,0,0,0
3152,1054.87,1730,19,96,0,541.0,1,0,0,0,0,0,0,0
3153,914.94,1216,2,96,0,1482.0,1,0,1,0,0,0,0,0
3154,462.85,1491,11,96,0,1545.0,1,0,1,0,0,0,0,0
3155,1033.34,1247,3,96,0,1060.0,1,0,1,0,0,0,0,0
3156,1011.82,1362,8,96,0,1619.0,1,0,1,0,0,0,0,0
3157,441.32,1992,8,0,1,1142.0,1,0,0,0,0,0,0,0
3158,764.24,2271,7,97,0,458.0,1,0,0,0,0,0,0,0
3159,1108.69,1501,5,96,0,1644.0,1,0,0,0,0,0,0,0
3160,592.02,1444,10,96,0,1589.0,1,0,1,0,0,0,0,0
3161,678.13,1453,10,96,0,1482.0,1,0,1,0,0,0,0,0
3162,764.24,2996,30,94,0,1098.0,1,0,0,0,0,0,0,0
3163,925.7,1624,16,96,0,399.0,1,0,0,0,0,0,0,0
3164,678.13,1939,6,0,1,1142.0,1,0,0,0,0,0,0,0
3165,1496.2,1644,20,97,0,1193.0,1,0,0,0,0,1,0,0
3166,678.13,1444,9,96,0,1631.0,1,0,1,0,0,0,0,0
3167,678.13,1417,6,96,0,1401.0,1,0,1,0,0,0,0,0
3168,1130.22,1261,3,95,0,1917.0,1,0,1,0,0,0,0,0
3169,602.78,1428,5,96,0,818.0,1,0,0,0,0,0,0,0
3170,602.78,1488,5,96,0,840.0,1,0,0,0,0,0,0,0
3171,968.76,1052,5,96,0,683.0,0,0,0,1,0,0,0,0
3172,785.77,1584,9,95,0,2256.0,1,0,0,1,0,0,0,0
3173,1227.1,1669,8,96,0,348.0,1,0,0,0,0,0,0,0
3174,462.85,1497,10,96,0,1572.0,1,0,1,0,0,0,0,0
3175,462.85,1489,9,96,0,1572.0,1,0,1,0,0,0,0,0
3176,419.8,1903,15,96,0,292.0,1,0,0,0,0,0,0,0
3177,613.55,1487,15,95,0,2256.0,1,0,0,1,0,0,0,0
3178,1011.82,1349,7,96,0,1413.0,1,0,1,0,0,0,0,0
3179,1334.74,1342,9,96,0,1397.0,1,0,1,0,0,0,0,0
3180,699.66,1819,16,96,0,348.0,1,0,0,0,0,0,0,0
3181,742.72,2500,13,97,0,572.0,1,0,0,0,0,0,0,0
3182,441.32,1583,20,96,0,2788.0,1,0,0,0,0,1,0,0
3183,1280.92,1298,8,96,0,1670.0,1,0,1,0,0,0,0,0
3184,441.32,2110,17,0,1,1142.0,1,0,0,0,0,0,0,0
3185,914.94,1579,2,97,0,1282.0,1,0,0,0,0,1,0,0
3186,1033.34,1336,12,96,0,1497.0,1,0,1,0,0,0,0,0
3187,731.95,2023,25,96,0,1653.0,1,0,0,0,0,0,0,0
3188,904.18,2652,15,97,0,572.0,1,0,0,0,0,0,0,0
3189,742.72,2460,11,97,0,458.0,1,0,0,0,0,0,0,0
3190,904.18,2454,13,97,0,572.0,1,0,0,0,0,0,0,0
3191,462.85,1499,12,96,0,1633.0,1,0,1,0,0,0,0,0
3192,958.0,1592,6,96,0,297.0,1,0,0,0,0,0,0,0
3193,1044.11,1569,3,95,0,818.0,1,0,0,0,0,0,0,0
3194,904.18,2424,11,97,0,572.0,1,0,0,0,0,0,0,0
3195,1420.85,1645,7,96,0,674.0,1,0,0,0,0,0,0,0
3196,1420.85,1626,4,96,0,674.0,1,0,0,0,0,0,0,0
3197,947.23,1133,9,96,0,600.0,0,0,0,0,1,0,0,0
3198,764.24,1778,20,96,0,576.0,1,0,0,0,0,0,0,0
3199,462.85,1502,12,96,0,1497.0,1,0,1,0,0,0,0,0
3200,1259.39,1747,21,96,0,541.0,1,0,0,0,0,0,0,0
3201,1054.87,1701,14,96,0,541.0,1,0,0,0,0,0,0,0
3202,1227.1,1703,16,96,0,348.0,1,0,0,0,0,0,0,0
3203,624.31,1607,5,96,0,1516.0,1,0,0,0,0,1,0,0
3204,688.9,1586,11,95,0,2309.0,1,0,0,1,0,0,0,0
3205,505.91,1666,7,0,1,665.0,1,0,0,0,0,0,0,0
3206,764.24,1686,6,96,0,541.0,1,0,0,0,0,0,0,0
3207,925.7,1535,4,96,0,399.0,1,0,0,0,0,0,0,0
3208,914.94,1353,3,96,0,1530.0,1,0,0,1,0,0,0,0
3209,1130.22,1246,5,95,0,1917.0,1,0,1,0,0,0,0,0
3210,775.01,1935,1,96,0,906.0,1,0,0,0,0,0,0,0
3211,688.9,1958,12,95,0,457.0,1,0,0,0,0,0,0,0
3212,925.7,1050,2,96,0,690.0,0,0,0,0,1,0,0,0
3213,1033.34,1271,3,96,0,1497.0,1,0,1,0,0,0,0,0
3214,462.85,1508,11,96,0,1401.0,1,0,1,0,0,0,0,0
3215,592.02,2853,17,97,0,458.0,1,0,0,0,0,0,0,0
3216,1054.87,1687,14,96,0,674.0,1,0,0,0,0,0,0,0
3217,958.0,1576,6,96,0,363.0,1,0,0,0,0,0,0,0
3218,753.48,1967,3,96,0,587.0,1,0,0,0,0,0,0,0
3219,796.54,2417,17,0,1,663.0,1,0,0,0,0,0,0,0
3220,1184.04,1790,24,95,0,725.0,1,0,0,0,0,0,0,0
3221,1345.5,2120,14,0,1,2028.0,1,0,0,0,0,0,0,0
3222,904.18,2469,14,97,0,572.0,1,0,0,0,0,0,0,0
3223,753.48,1546,12,96,0,2076.0,1,0,0,1,0,0,0,0
3224,914.94,1404,16,96,0,1530.0,1,0,0,1,0,0,0,0
3225,1754.53,1322,28,89,0,641.0,1,0,0,0,0,0,1,0
3226,613.55,2863,9,0,1,823.0,1,0,0,0,0,0,0,0
3227,635.08,1680,2,96,0,353.0,1,0,0,0,0,0,0,0
3228,688.9,1552,5,95,0,2325.0,1,0,0,1,0,0,0,0
3229,645.84,1826,22,96,0,541.0,1,0,0,0,0,0,0,0
3230,1270.15,1346,7,96,0,1392.0,1,0,1,0,0,0,0,0
3231,1227.1,1659,7,96,0,348.0,1,0,0,0,0,0,0,0
3232,613.55,1475,19,96,0,2788.0,1,0,0,0,0,1,0,0
3233,462.85,1499,10,96,0,1401.0,1,0,1,0,0,0,0,0
3234,516.67,1858,1,96,0,840.0,1,0,0,0,0,0,0,0
3235,850.36,1540,7,96,0,2076.0,1,0,0,1,0,0,0,0
3236,904.18,2439,12,97,0,572.0,1,0,0,0,0,0,0,0
3237,1054.87,1011,13,96,0,658.0,0,0,0,0,1,0,0,0
3238,7870.64,381,0,72,0,681.0,0,1,0,0,0,1,1,0
3239,1076.4,1439,3,96,0,2041.0,1,0,0,1,0,0,0,0
3240,742.72,2219,14,89,0,182.0,1,0,0,0,0,0,1,0
3241,1130.22,1194,20,89,0,1222.0,1,0,0,0,0,1,1,0
3242,1442.38,1095,1,0,1,859.0,1,0,0,0,0,1,1,0
3243,1420.85,915,1,80,0,1082.0,1,0,0,1,0,0,1,0
3244,1119.46,1876,6,0,1,482.0,1,0,0,0,0,0,1,0
3245,1291.68,2751,6,0,1,945.0,1,0,0,0,0,0,0,0
3246,1270.15,1181,1,77,0,1362.0,1,0,0,0,0,0,1,0
3247,1227.1,640,3,75,0,2311.0,0,0,0,0,0,1,1,0
3248,688.9,1669,6,0,1,1161.0,1,0,0,0,0,1,0,0
3249,2442.35,1310,0,0,1,1158.0,0,1,1,0,0,0,1,0
3250,1216.33,1077,8,85,0,1745.0,1,0,0,1,0,0,1,0
3251,1819.12,1044,8,0,1,1033.0,1,0,0,0,0,1,1,0
3252,2158.18,1853,0,0,1,2327.0,0,1,0,1,0,0,1,0
3253,764.24,1512,26,96,0,2783.0,1,0,0,0,0,1,0,0
3254,1550.02,806,21,72,0,354.0,1,0,0,0,0,1,1,0
3255,505.91,1597,5,0,1,673.0,1,0,0,0,0,1,0,0
3256,785.77,1361,15,94,0,1047.0,1,0,0,1,0,0,0,0
3257,1259.39,810,27,74,0,636.0,1,0,0,0,0,1,1,0
3258,1130.22,1601,3,0,1,478.0,1,0,0,0,0,0,1,0
3259,914.94,1539,6,0,1,673.0,1,0,0,0,0,1,0,0
3260,871.88,1418,21,94,0,1047.0,1,0,0,1,0,0,0,0
3261,1184.04,1523,31,95,0,2907.0,1,0,0,0,0,1,0,0
3262,1818.04,1389,0,0,1,969.0,0,1,0,1,0,0,1,0
3263,1754.53,940,13,62,0,3717.0,1,0,0,0,0,0,1,0
3264,592.02,1216,3,0,1,1127.0,1,0,0,1,0,0,1,0
3265,1194.8,841,2,89,0,1697.0,1,0,1,0,0,0,1,0
3266,6795.31,986,0,0,1,1287.0,0,1,1,0,0,0,1,0
3267,1614.6,2049,0,0,1,2445.0,0,1,0,1,0,0,1,0
3268,8696.24,1179,0,0,1,1693.0,0,1,0,0,0,0,1,0
3269,3581.18,1687,0,0,1,1771.0,0,1,0,0,0,0,1,0
3270,893.41,1668,16,97,0,1407.0,1,0,0,0,0,1,0,0
3271,1593.07,2009,8,0,1,1634.0,1,0,0,0,0,0,1,0
3272,1485.43,1380,4,0,1,975.0,1,0,0,0,0,0,1,0
3273,958.0,1630,9,96,0,292.0,1,0,0,0,0,0,0,0
3274,742.72,1266,3,0,1,2007.0,1,0,0,1,0,0,1,0
3275,581.26,1290,17,91,0,853.0,1,0,0,1,0,0,1,0
3276,1345.5,1769,7,0,1,2056.0,1,0,0,0,0,0,1,0
3277,602.78,1473,5,96,0,805.0,1,0,0,0,0,0,0,0
3278,473.62,2892,9,96,0,475.0,1,0,0,0,0,0,0,0
3279,1033.34,1700,11,96,0,297.0,1,0,0,0,0,0,0,0
3280,409.03,1455,4,0,1,818.0,1,0,0,0,0,0,1,0
3281,656.6,1881,28,95,0,1228.0,1,0,0,0,0,0,0,0
3282,452.09,1566,7,97,0,1439.0,1,0,0,0,0,1,0,0
3283,1926.76,1817,1,0,1,732.0,1,0,0,0,0,0,1,0
3284,753.48,1245,5,90,0,1113.0,1,0,0,0,0,1,1,0
3285,1140.98,1972,11,0,1,181.0,1,0,0,0,0,0,1,0
3286,1399.32,1149,20,92,0,231.0,1,0,0,1,0,0,1,0
3287,1108.69,1508,6,96,0,1644.0,1,0,0,0,0,0,0,0
3288,1151.75,1324,3,75,0,809.0,1,0,0,0,0,0,1,0
3289,2109.74,1351,4,73,0,995.0,1,0,0,0,0,0,1,0
3290,656.6,1812,19,95,0,462.0,1,0,0,0,0,0,0,0
3291,764.24,2283,25,89,0,182.0,1,0,0,0,0,0,1,0
3292,785.77,1312,12,94,0,303.0,1,0,0,1,0,0,0,0
3293,979.52,1324,7,94,0,303.0,1,0,0,1,0,0,0,0
3294,3239.96,1019,3,0,1,1267.0,1,0,0,0,0,0,1,0
3295,1259.39,1703,20,96,0,674.0,1,0,0,0,0,0,0,0
3296,1011.82,1655,18,96,0,1574.0,1,0,0,0,0,0,0,0
3297,1151.75,1780,4,84,0,1362.0,1,0,0,0,0,0,1,0
3298,958.0,1163,12,96,0,658.0,0,0,0,0,1,0,0,0
3299,785.77,1353,14,94,0,303.0,1,0,0,1,0,0,0,0
3300,871.88,674,1,69,0,809.0,1,0,0,0,1,0,1,0
3301,871.88,1084,2,0,1,650.0,1,0,1,0,0,0,1,0
3302,861.12,1417,9,77,0,904.0,1,0,0,0,0,0,1,0
3303,2109.74,1365,9,0,1,1581.0,1,0,1,0,0,0,1,0
3304,968.76,1937,27,95,0,725.0,1,0,0,0,0,0,0,0
3305,2314.26,637,5,89,0,1936.0,1,0,0,0,1,0,1,0
3306,1097.93,1230,10,89,0,835.0,1,0,0,1,0,0,1,0
3307,1022.58,777,12,73,0,1090.0,1,0,0,0,0,1,1,0
3308,731.95,2234,15,89,0,182.0,1,0,0,0,0,0,1,0
3309,1044.11,1685,3,95,0,773.0,1,0,0,0,0,0,0,0
3310,527.44,1818,21,96,0,493.0,1,0,0,0,0,0,0,0
3311,1399.32,1201,2,89,0,765.0,1,0,1,0,0,0,1,0
3312,958.0,1776,4,96,0,836.0,1,0,0,0,0,0,0,0
3313,742.72,2234,11,89,0,182.0,1,0,0,0,0,0,1,0
3314,958.0,788,6,74,0,626.0,1,0,1,0,0,0,1,0
3315,1517.72,2240,44,89,0,1232.0,1,0,0,0,0,0,1,0
3316,419.8,1896,14,96,0,348.0,1,0,0,0,0,0,0,0
3317,462.85,2153,37,95,0,725.0,1,0,0,0,0,0,0,0
3318,2142.04,2432,11,0,1,502.0,1,0,0,0,0,0,1,0
3319,1431.61,1013,2,82,0,424.0,1,0,0,1,0,0,1,0
3320,807.3,1236,8,0,1,2448.0,1,0,1,0,0,0,1,0
3321,1756.68,2106,0,0,1,1033.0,0,1,0,0,0,0,1,0
3322,3200.14,937,0,0,1,1200.0,0,1,0,1,0,0,1,0
3323,462.85,2653,22,0,1,740.0,1,0,0,0,0,0,0,0
3324,721.19,1559,3,97,0,1282.0,1,0,0,0,0,1,0,0
3325,1614.6,2049,0,0,1,2421.0,0,1,0,1,0,0,1,0
3326,850.36,1646,8,0,1,587.0,1,0,0,0,0,0,1,0
3327,731.95,1644,17,97,0,1458.0,1,0,0,0,0,1,0,0
3328,4914.84,1298,0,0,1,1027.0,0,1,0,0,0,0,1,0
3329,688.9,1556,15,97,0,1439.0,1,0,0,0,0,1,0,0
3330,2185.09,972,1,0,1,1584.0,1,0,0,0,0,0,1,0
3331,5145.19,463,0,0,1,1043.0,0,1,0,1,0,0,1,0
3332,958.0,1636,10,96,0,292.0,1,0,0,0,0,0,0,0
3333,635.08,1828,17,96,0,399.0,1,0,0,0,0,0,0,0
3334,904.18,1573,2,97,0,1282.0,1,0,0,0,0,1,0,0
3335,1969.81,1406,24,97,0,1282.0,1,0,0,0,0,1,0,0
3336,721.19,1593,12,97,0,1282.0,1,0,0,0,0,1,0,0
3337,721.19,1588,17,97,0,1352.0,1,0,0,0,0,1,0,0
3338,1313.21,1584,5,0,1,1419.0,1,0,0,0,0,0,1,0
3339,2185.09,1922,1,0,1,433.0,1,0,0,0,0,0,1,0
3340,828.83,1651,22,97,0,1439.0,1,0,0,0,0,1,0,0
3341,699.66,2283,4,97,0,370.0,1,0,0,0,0,0,0,0
3342,2820.17,1596,15,0,1,1385.0,1,0,0,0,0,0,1,0
3343,1151.75,1638,8,96,0,576.0,1,0,0,0,0,0,0,0
3344,688.9,1665,1,97,0,1016.0,1,0,0,0,0,0,0,0
3345,527.44,1719,9,96,0,493.0,1,0,0,0,0,0,0,0
3346,775.01,1747,9,0,1,1161.0,1,0,0,0,0,1,0,0
3347,1001.05,1147,9,96,0,629.0,0,0,0,0,1,0,0,0
3348,6686.6,866,0,0,1,1106.0,0,1,0,1,0,0,1,0
3349,516.67,1401,7,96,0,1405.0,1,0,0,1,0,0,0,0
3350,462.85,1385,9,86,0,1003.0,1,0,1,0,0,0,1,0
3351,925.7,1944,8,0,1,863.0,1,0,0,0,0,0,1,0
3352,1291.68,2062,2,85,0,773.0,1,0,0,0,0,0,1,0
3353,1291.68,1006,1,88,0,422.0,0,0,0,1,0,0,1,0
3354,516.67,1394,4,96,0,1492.0,1,0,0,1,0,0,0,0
3355,462.85,2096,6,95,0,302.0,1,0,0,0,0,0,0,0
3356,419.8,1215,7,0,1,763.0,1,0,0,0,0,0,1,0
3357,2249.68,3088,18,89,0,182.0,1,0,0,0,0,0,1,0
3358,1162.51,2411,21,89,0,182.0,1,0,0,0,0,0,1,0
3359,893.41,1640,8,97,0,1439.0,1,0,0,0,0,1,0,0
3360,2250.75,1377,0,0,1,1396.0,0,1,0,1,0,0,1,0
3361,1248.62,881,11,90,0,1292.0,0,0,0,0,1,0,1,0
3362,807.3,2911,4,0,1,953.0,1,0,0,0,0,0,1,0
3363,753.48,1566,12,0,1,902.0,1,0,0,0,0,0,1,0
3364,839.59,1141,4,96,0,635.0,0,0,0,1,0,0,0,0
3365,2120.51,825,5,0,1,1790.0,1,0,1,0,0,0,1,0
3366,1076.4,901,11,88,0,223.0,0,0,0,1,0,0,1,0
3367,764.24,2269,23,89,0,182.0,1,0,0,0,0,0,1,0
3368,516.67,1181,3,0,1,664.0,1,0,1,0,0,0,1,0
3369,1603.84,1702,2,84,0,1362.0,1,0,0,0,0,0,1,0
3370,1044.11,1214,9,89,0,575.0,1,0,0,1,0,0,1,0
3371,2066.69,1282,4,0,1,384.0,1,0,0,0,0,0,1,0
3372,505.91,1384,13,0,1,850.0,1,0,0,0,0,0,1,0
3373,1625.36,1095,1,71,0,2980.0,1,0,0,0,0,0,1,0
3374,1496.2,1337,1,73,0,1034.0,1,0,0,0,0,0,1,0
3375,1593.07,1130,5,0,1,2272.0,1,0,0,0,0,0,1,0
3376,958.0,1605,15,0,1,938.0,1,0,0,0,0,0,1,0
3377,947.23,1051,6,96,0,620.0,0,0,0,0,1,0,0,0
3378,1184.04,1118,4,96,0,620.0,0,0,0,0,1,0,0,0
3379,1302.44,1474,13,0,1,964.0,1,0,0,0,0,0,1,0
3380,1280.92,858,11,91,0,1374.0,0,0,0,0,1,0,1,0
3381,1151.75,1130,9,96,0,522.0,0,0,0,0,1,0,0,0
3382,1140.98,1052,3,0,1,1276.0,1,0,1,0,0,0,1,0
3383,1205.57,871,1,0,1,1835.0,1,0,1,0,0,0,1,0
3384,1259.39,1690,16,96,0,674.0,1,0,0,0,0,0,0,0
3385,861.12,1591,4,84,0,1550.0,1,0,0,0,0,0,1,0
3386,635.08,1258,17,96,0,1465.0,1,0,0,1,0,0,0,0
3387,1259.39,1670,7,96,0,595.0,1,0,0,0,0,0,0,0
3388,979.52,1072,14,85,0,1228.0,1,0,0,1,0,0,1,0
3389,958.0,1566,4,96,0,363.0,1,0,0,0,0,0,0,0
3390,947.23,1151,1,96,0,648.0,0,0,0,0,1,0,0,0
3391,441.32,2171,32,95,0,462.0,1,0,0,0,0,0,0,0
3392,3497.22,1187,0,0,1,1064.0,0,1,1,0,0,0,1,0
3393,441.32,1548,12,95,0,1872.0,1,0,1,0,0,0,0,0
3394,947.23,845,8,90,0,1620.0,0,0,1,0,0,0,1,0
3395,4658.66,902,0,73,0,2207.0,0,1,0,0,0,0,1,0
3396,678.13,1147,5,0,1,400.0,1,0,0,0,0,0,1,0
3397,430.56,1185,2,89,0,1813.0,1,0,0,0,1,0,1,0
3398,1550.02,1168,18,0,1,850.0,1,0,0,0,0,0,1,0
3399,1617.83,964,0,74,0,1133.0,0,1,0,0,0,1,1,0
3400,1065.64,1069,14,93,0,1874.0,1,0,1,0,0,0,0,0
3401,1420.85,2727,26,94,0,1098.0,1,0,0,0,0,0,0,0
3402,527.44,1697,10,96,0,486.0,1,0,0,0,0,0,0,0
3403,570.49,1909,10,95,0,407.0,1,0,0,0,0,0,0,0
3404,839.59,1143,15,96,0,672.0,0,0,0,1,0,0,0,0
3405,667.37,1813,8,95,0,432.0,1,0,0,0,0,0,0,0
3406,979.52,1541,2,0,1,673.0,1,0,0,0,0,1,0,0
3407,1076.4,873,6,88,0,2207.0,1,0,1,0,0,0,1,0
3408,635.08,1526,10,96,0,979.0,1,0,0,1,0,0,0,0
3409,1702.86,1398,0,0,1,928.0,0,1,0,0,0,0,1,0
3410,1302.44,829,10,73,0,815.0,1,0,0,0,0,1,1,0
3411,1205.57,2596,30,89,0,182.0,1,0,0,0,0,0,1,0
3412,462.85,1296,3,86,0,561.0,1,0,0,0,0,1,1,0
3413,1776.06,918,12,78,0,541.0,1,0,0,1,0,0,1,0
3414,1162.51,860,6,73,0,325.0,1,0,0,1,0,0,1,0
3415,1657.66,615,1,78,0,1172.0,1,0,1,0,0,0,1,0
3416,979.52,1205,9,92,0,212.0,1,0,0,1,0,0,1,0
3417,1313.21,914,6,86,0,1548.0,1,0,1,0,0,0,1,0
3418,1140.98,1697,14,96,0,576.0,1,0,0,0,0,0,0,0
3419,570.49,1276,5,92,0,333.0,1,0,0,1,0,0,1,0
3420,1237.86,1309,6,0,1,2084.0,1,0,1,0,0,0,1,0
3421,2346.55,1001,0,92,0,252.0,0,1,0,1,0,0,1,0
3422,1130.22,1210,3,95,0,1917.0,1,0,1,0,0,0,0,0
3423,1399.32,1101,1,96,0,595.0,0,0,0,1,0,0,0,0
3424,947.23,1299,3,0,1,272.0,1,0,0,0,0,0,1,0
3425,527.44,1709,9,96,0,486.0,1,0,0,0,0,0,0,0
3426,3498.3,1200,0,0,1,749.0,0,1,0,1,0,0,1,0
3427,1173.28,742,15,73,0,2294.0,1,0,0,0,0,1,1,0
3428,1054.87,1043,10,89,0,1331.0,1,0,0,1,0,0,1,0
3429,1194.8,676,6,75,0,584.0,1,0,0,0,0,1,1,0
3430,1033.34,1720,16,96,0,292.0,1,0,0,0,0,0,0,0
3431,3056.98,3435,28,0,1,739.0,1,0,0,0,0,0,1,0
3432,1313.21,1546,18,0,1,927.0,1,0,0,0,0,0,1,0
3433,1140.98,1693,13,96,0,576.0,1,0,0,0,0,0,0,0
3434,3241.04,1049,0,0,1,1165.0,0,1,0,1,0,0,1,0
3435,1076.4,1951,11,0,1,651.0,1,0,0,0,0,0,1,0
3436,764.24,1374,7,96,0,2788.0,1,0,0,0,0,1,0,0
3437,1108.69,939,4,80,0,966.0,1,0,0,0,0,1,1,0
3438,527.44,2190,18,0,1,636.0,1,0,0,0,0,0,1,0
3439,1517.72,692,25,54,0,827.0,1,0,0,0,0,0,1,0
3440,1356.26,715,4,73,0,586.0,1,0,0,0,0,1,1,0
3441,2142.04,878,5,0,1,1831.0,1,0,1,0,0,0,1,0
3442,1054.87,1503,7,91,0,1982.0,1,0,0,0,0,0,1,0
3443,990.29,757,4,0,1,2205.0,1,0,1,0,0,0,1,0
3444,2131.27,1056,2,0,1,1960.0,1,0,0,0,0,0,1,0
3445,1646.89,984,1,88,0,1874.0,1,0,0,1,0,0,1,0
3446,893.41,1602,6,80,0,389.0,1,0,0,0,0,0,1,0
3447,721.19,1417,16,96,0,1460.0,1,0,0,1,0,0,0,0
3448,1022.58,1252,3,0,1,2497.0,1,0,1,0,0,0,1,0
3449,968.76,1301,7,0,1,929.0,1,0,0,0,0,0,1,0
3450,1550.02,1205,5,0,1,1253.0,1,0,0,0,0,1,1,0
3451,893.41,1499,3,96,0,1388.0,1,0,0,1,0,0,0,0
3452,1151.75,1198,8,92,0,231.0,1,0,0,1,0,0,1,0
3453,1054.87,1837,20,95,0,1299.0,1,0,0,0,0,0,0,0
3454,958.0,1683,16,96,0,348.0,1,0,0,0,0,0,0,0
3455,3261.49,967,0,0,1,2880.0,0,1,0,1,0,0,1,0
3456,559.73,2024,5,0,1,194.0,1,0,0,0,0,0,0,0
3457,871.88,1181,22,92,0,157.0,1,0,0,1,0,0,1,0
3458,495.14,1313,11,0,1,1163.0,1,0,0,0,0,0,1,0
3459,3287.33,1126,0,0,1,2093.0,0,1,1,0,0,0,1,0
3460,624.31,1690,8,96,0,2135.0,1,0,0,1,0,0,0,0
3461,1044.11,1554,2,95,0,818.0,1,0,0,0,0,0,0,0
3462,1619.98,1049,0,72,0,1299.0,0,1,0,1,0,0,1,0
3463,592.02,1622,8,91,0,1940.0,1,0,0,0,0,0,1,0
3464,1044.11,1255,6,0,1,476.0,1,0,0,0,0,1,1,0
3465,1205.57,683,5,75,0,340.0,1,0,0,1,0,0,1,0
3466,1065.64,1491,22,84,0,551.0,1,0,0,0,0,0,1,0
3467,3208.75,1596,0,0,1,1087.0,0,1,0,0,0,0,1,0
3468,1754.53,1157,2,0,1,1972.0,1,0,0,0,0,1,1,0
3469,1776.06,1250,39,86,0,512.0,1,0,0,0,0,0,1,0
3470,2389.61,1841,3,0,1,983.0,1,0,0,0,0,0,1,0
3471,1194.8,1672,3,0,1,1652.0,1,0,1,0,0,0,0,0
3472,785.77,1713,3,96,0,840.0,1,0,0,0,0,0,0,0
3473,484.38,1266,8,92,0,1509.0,1,0,0,1,0,0,0,1
3474,1291.68,627,9,75,0,901.0,0,0,0,0,1,0,1,0
3475,592.02,1233,8,87,0,960.0,1,0,1,0,0,0,1,0
3476,1388.56,1714,0,0,1,794.0,1,0,0,0,0,0,1,0
3477,1248.62,1946,9,90,0,1214.0,1,0,0,0,0,0,1,0
3478,990.29,1252,8,72,0,5449.0,1,0,0,0,0,0,1,0
