Area (SQFT),Unit Price ($ PSF),Type of Sale,Property Type,Planning Region,Floor,Remaining Tenure,Is Freehold,walk_distance
2304.57,1336,Resale,Terrace House,Central Region,0,0,1,465.0
1237.86,1034,Resale,Condominium,Central Region,3,0,1,1243.0
1750.23,1314,Resale,Terrace House,North East Region,0,0,1,739.0
807.3,1449,Resale,Apartment,Central Region,26,49,0,512.0
592.02,1826,New Sale,Apartment,East Region,13,96,0,2524.0
1302.44,720,Resale,Executive Condominium,North East Region,12,77,0,521.0
1001.05,829,New Sale,Executive Condominium,North Region,10,95,0,1550.0
398.27,1875,New Sale,Apartment,Central Region,3,0,1,1152.0
1044.11,1281,Resale,Condominium,Central Region,11,89,0,1282.0
925.7,1042,Resale,Condominium,East Region,1,73,0,258.0
1033.34,2160,New Sale,Apartment,Central Region,16,0,1,750.0
484.38,1325,Sub Sale,Apartment,North East Region,5,94,0,1332.0
1388.56,792,Resale,Apartment,North East Region,5,90,0,896.0
4023.58,915,Resale,Semi-Detached House,North East Region,0,0,1,985.0
871.88,975,Resale,Condominium,North East Region,4,90,0,1350.0
1259.39,1314,New Sale,Condominium,East Region,14,88,0,874.0
1474.67,915,Resale,Condominium,East Region,1,0,1,1004.0
1130.22,822,New Sale,Executive Condominium,North Region,7,95,0,1512.0
1216.33,740,Resale,Executive Condominium,North East Region,11,77,0,1313.0
645.84,2367,New Sale,Apartment,Central Region,2,0,1,1561.0
775.01,1123,Resale,Condominium,North East Region,15,91,0,528.0
839.59,1224,Resale,Apartment,North East Region,4,0,1,624.0
1388.56,677,Resale,Executive Condominium,East Region,13,77,0,1724.0
1571.54,681,Resale,Condominium,North Region,11,71,0,786.0
936.47,929,Resale,Condominium,East Region,7,62,0,2882.0
1259.39,737,Resale,Executive Condominium,West Region,12,83,0,606.0
1237.86,1046,Resale,Apartment,Central Region,3,0,1,853.0
1162.51,860,Resale,Condominium,West Region,6,76,0,803.0
1367.03,3081,Resale,Condominium,Central Region,5,0,1,1390.0
581.26,1719,New Sale,Condominium,East Region,14,96,0,490.0
505.91,1283,New Sale,Condominium,North East Region,6,96,0,303.0
1291.68,716,Resale,Executive Condominium,North East Region,9,77,0,731.0
602.78,1095,Resale,Condominium,North Region,3,91,0,1242.0
2055.92,700,Resale,Condominium,North East Region,4,0,1,1223.0
828.83,1430,Resale,Condominium,Central Region,6,92,0,415.0
893.41,1477,Resale,Apartment,Central Region,3,0,1,1988.0
721.19,1450,New Sale,Apartment,Central Region,2,92,0,2178.0
419.8,1072,Resale,Apartment,Central Region,3,0,1,907.0
3401.42,823,New Sale,Terrace House,North East Region,0,0,1,1484.0
1377.79,1524,Resale,Apartment,Central Region,6,0,1,754.0
1184.04,980,Resale,Condominium,Central Region,3,77,0,485.0
2811.56,615,Resale,Terrace House,East Region,0,58,0,1754.0
2766.35,1265,Resale,Semi-Detached House,East Region,0,0,1,648.0
893.41,1903,Resale,Apartment,Central Region,67,82,0,389.0
1872.94,1105,Resale,Condominium,Central Region,4,0,1,3731.0
1065.64,995,Resale,Condominium,North East Region,14,85,0,403.0
570.49,2647,Resale,Apartment,Central Region,5,91,0,1102.0
484.38,1703,Resale,Condominium,Central Region,8,89,0,263.0
1119.46,854,New Sale,Executive Condominium,North Region,13,95,0,1567.0
645.84,1786,Resale,Condominium,East Region,5,0,1,1492.0
1926.76,3680,Resale,Condominium,Central Region,5,0,1,1367.0
2680.24,892,Resale,Condominium,Central Region,15,0,1,653.0
484.38,1486,Resale,Apartment,Central Region,5,0,1,1442.0
699.66,1414,New Sale,Condominium,East Region,8,97,0,1929.0
1302.44,783,Resale,Condominium,East Region,6,0,1,1627.0
1888.01,1139,Resale,Terrace House,East Region,0,0,1,892.0
1227.1,856,Resale,Condominium,East Region,2,88,0,982.0
1431.61,1203,New Sale,Condominium,East Region,8,97,0,1898.0
473.62,1220,Resale,Apartment,Central Region,5,0,1,1365.0
2281.97,1731,Resale,Semi-Detached House,Central Region,0,0,1,1325.0
828.83,1146,Resale,Condominium,East Region,8,62,0,2858.0
882.65,1008,Resale,Condominium,North East Region,9,90,0,315.0
1227.1,1547,New Sale,Apartment,Central Region,15,96,0,619.0
2023.63,1804,Resale,Condominium,Central Region,5,86,0,9895.0
570.49,1718,Resale,Condominium,Central Region,9,0,1,526.0
1356.26,704,Resale,Executive Condominium,North East Region,4,81,0,714.0
1097.93,787,New Sale,Executive Condominium,North Region,11,94,0,1832.0
1237.86,1337,Resale,Condominium,North East Region,2,0,1,1217.0
775.01,1110,Resale,Condominium,North East Region,5,91,0,528.0
699.66,1371,New Sale,Condominium,East Region,5,97,0,1843.0
2734.06,1024,Resale,Condominium,West Region,19,0,1,1470.0
958.0,1096,Resale,Condominium,West Region,5,0,1,1142.0
1194.8,1046,Resale,Apartment,Central Region,8,0,1,751.0
2647.94,1039,Resale,Apartment,Central Region,3,0,1,536.0
2103.29,861,Resale,Semi-Detached House,North Region,0,0,1,2241.0
1216.33,879,Resale,Condominium,East Region,2,0,1,1834.0
850.36,1000,Resale,Condominium,North Region,2,91,0,1208.0
828.83,1786,Resale,Condominium,Central Region,7,0,1,487.0
1097.93,1284,Resale,Apartment,North East Region,16,91,0,835.0
1815.89,1074,Resale,Terrace House,East Region,0,0,1,2317.0
1517.72,889,Resale,Apartment,East Region,5,0,1,2153.0
1657.66,1297,Resale,Apartment,Central Region,4,0,1,1112.0
1033.34,732,Resale,Apartment,West Region,6,75,0,465.0
1722.24,2206,Resale,Condominium,Central Region,23,0,1,880.0
1453.14,1456,New Sale,Condominium,East Region,8,96,0,542.0
602.78,1388,New Sale,Condominium,East Region,3,97,0,1843.0
4122.61,1053,Resale,Condominium,Central Region,19,89,0,1282.0
1728.7,1024,Resale,Terrace House,West Region,0,74,0,742.0
4014.97,847,Resale,Condominium,Central Region,34,0,1,1193.0
1442.38,1068,Resale,Condominium,West Region,6,0,1,985.0
1248.62,773,Resale,Condominium,North East Region,4,81,0,1679.0
1108.69,1127,Resale,Condominium,North East Region,1,80,0,454.0
1765.3,1231,New Sale,Condominium,East Region,8,97,0,1935.0
1291.68,807,Resale,Apartment,Central Region,6,80,0,477.0
441.32,1488,New Sale,Condominium,East Region,9,97,0,1872.0
1334.74,1527,Resale,Condominium,North East Region,12,0,1,998.0
1302.44,1305,Resale,Condominium,North East Region,1,0,1,1217.0
1550.02,1729,Resale,Condominium,Central Region,12,0,1,3192.0
602.78,1408,New Sale,Condominium,East Region,8,97,0,1897.0
1765.3,1266,New Sale,Condominium,East Region,14,97,0,1935.0
1700.71,1135,Resale,Condominium,Central Region,20,77,0,2787.0
1205.57,829,Resale,Condominium,West Region,6,75,0,2618.0
1119.46,1612,Resale,Condominium,Central Region,2,0,1,899.0
1431.61,1202,New Sale,Condominium,East Region,13,97,0,1898.0
936.47,1014,Resale,Condominium,West Region,4,88,0,505.0
2086.06,1203,Resale,Terrace House,East Region,0,0,1,1156.0
1571.54,1120,Resale,Condominium,Central Region,3,87,0,1464.0
968.76,999,Resale,Condominium,Central Region,9,74,0,749.0
1108.69,1073,Resale,Condominium,West Region,13,82,0,966.0
516.67,1287,Resale,Condominium,East Region,2,90,0,1127.0
441.32,1495,New Sale,Condominium,East Region,8,97,0,1872.0
613.55,1418,Resale,Apartment,West Region,12,91,0,617.0
2298.11,1010,Resale,Terrace House,North East Region,0,0,1,1716.0
1388.56,1001,Resale,Condominium,East Region,4,0,1,384.0
818.06,1272,New Sale,Condominium,East Region,15,97,0,1843.0
441.32,1495,New Sale,Condominium,East Region,8,97,0,1872.0
602.78,1451,New Sale,Condominium,East Region,3,97,0,1872.0
473.62,1449,New Sale,Condominium,East Region,11,97,0,1897.0
441.32,1474,New Sale,Condominium,East Region,7,97,0,1872.0
441.32,1434,New Sale,Condominium,East Region,7,97,0,1897.0
1345.5,1181,New Sale,Condominium,East Region,15,97,0,1929.0
699.66,1331,New Sale,Condominium,East Region,1,97,0,1843.0
473.62,1382,New Sale,Condominium,East Region,4,97,0,1897.0
1431.61,1198,New Sale,Condominium,East Region,12,97,0,1898.0
904.18,1590,New Sale,Apartment,East Region,4,0,1,1139.0
473.62,1458,New Sale,Condominium,East Region,5,97,0,1872.0
473.62,1429,New Sale,Condominium,East Region,11,97,0,1897.0
602.78,1413,New Sale,Condominium,East Region,1,97,0,1897.0
925.7,1322,New Sale,Condominium,East Region,10,97,0,1935.0
699.66,1360,New Sale,Condominium,East Region,3,97,0,1843.0
602.78,1408,New Sale,Condominium,East Region,1,97,0,1897.0
688.9,1475,New Sale,Apartment,North East Region,6,94,0,1223.0
473.62,1512,New Sale,Condominium,East Region,13,97,0,1872.0
473.62,1382,New Sale,Condominium,East Region,2,97,0,1897.0
699.66,1349,New Sale,Condominium,East Region,8,97,0,1843.0
473.62,1458,New Sale,Condominium,East Region,5,97,0,1872.0
473.62,1375,New Sale,Condominium,East Region,3,97,0,1897.0
473.62,1451,New Sale,Condominium,East Region,4,97,0,1872.0
699.66,1400,New Sale,Condominium,East Region,10,97,0,1843.0
473.62,1485,New Sale,Condominium,East Region,9,97,0,1872.0
602.78,1469,New Sale,Condominium,East Region,9,97,0,1897.0
602.78,1504,New Sale,Condominium,East Region,11,97,0,1872.0
473.62,1451,New Sale,Condominium,East Region,4,97,0,1872.0
473.62,1437,New Sale,Condominium,East Region,2,97,0,1872.0
818.06,1295,New Sale,Condominium,East Region,15,97,0,1929.0
602.78,1408,New Sale,Condominium,East Region,6,97,0,1872.0
473.62,1409,New Sale,Condominium,East Region,6,97,0,1897.0
441.32,1472,New Sale,Condominium,East Region,1,97,0,1872.0
1431.61,1217,New Sale,Condominium,East Region,11,97,0,1898.0
441.32,1349,New Sale,Condominium,East Region,2,97,0,1897.0
602.78,1436,New Sale,Condominium,East Region,4,97,0,1897.0
1130.22,1262,New Sale,Condominium,East Region,5,97,0,1843.0
441.32,1361,New Sale,Condominium,East Region,3,97,0,1897.0
699.66,1332,New Sale,Condominium,East Region,5,97,0,1843.0
473.62,1375,New Sale,Condominium,East Region,3,97,0,1897.0
1130.22,1314,New Sale,Condominium,East Region,8,97,0,1929.0
441.32,1448,New Sale,Condominium,East Region,9,97,0,1897.0
473.62,1422,New Sale,Condominium,East Region,7,97,0,1897.0
473.62,1409,New Sale,Condominium,East Region,8,97,0,1897.0
688.9,1416,New Sale,Condominium,East Region,6,97,0,1917.0
1130.22,1287,New Sale,Condominium,East Region,10,97,0,1843.0
699.66,1422,New Sale,Condominium,East Region,14,97,0,1843.0
441.32,1459,New Sale,Condominium,East Region,5,97,0,1872.0
602.78,1394,New Sale,Condominium,East Region,6,97,0,1929.0
925.7,1328,New Sale,Condominium,East Region,11,97,0,1935.0
441.32,1437,New Sale,Condominium,East Region,2,97,0,1872.0
473.62,1498,New Sale,Condominium,East Region,9,97,0,1872.0
505.91,1382,New Sale,Condominium,North East Region,19,96,0,374.0
1431.61,1208,New Sale,Condominium,East Region,9,97,0,1898.0
473.62,1383,New Sale,Condominium,East Region,1,97,0,1897.0
473.62,1492,New Sale,Condominium,East Region,10,97,0,1872.0
473.62,1422,New Sale,Condominium,East Region,8,97,0,1897.0
990.29,1240,New Sale,Condominium,East Region,5,97,0,1843.0
602.78,1482,New Sale,Condominium,East Region,11,97,0,1897.0
699.66,1365,New Sale,Condominium,East Region,4,97,0,1843.0
441.32,1457,New Sale,Condominium,East Region,1,97,0,1872.0
473.62,1444,New Sale,Condominium,East Region,3,97,0,1872.0
473.62,1388,New Sale,Condominium,East Region,5,97,0,1897.0
1614.6,1106,New Sale,Condominium,East Region,15,97,0,1898.0
667.37,1674,New Sale,Condominium,East Region,1,96,0,473.0
602.78,1448,New Sale,Condominium,East Region,10,97,0,1897.0
699.66,1378,New Sale,Condominium,East Region,13,97,0,1843.0
990.29,1303,New Sale,Condominium,East Region,14,97,0,1929.0
473.62,1415,New Sale,Condominium,East Region,9,97,0,1897.0
473.62,1453,New Sale,Condominium,East Region,1,97,0,1872.0
1130.22,1263,New Sale,Condominium,East Region,9,97,0,1843.0
473.62,1478,New Sale,Condominium,East Region,6,97,0,1872.0
473.62,1415,New Sale,Condominium,East Region,7,97,0,1897.0
1130.22,1272,New Sale,Condominium,East Region,7,97,0,1843.0
602.78,1477,New Sale,Condominium,East Region,7,97,0,1872.0
441.32,1376,New Sale,Condominium,East Region,5,97,0,1897.0
1130.22,1282,New Sale,Condominium,East Region,9,97,0,1843.0
473.62,1519,New Sale,Condominium,East Region,14,97,0,1872.0
699.66,1426,New Sale,Condominium,East Region,10,97,0,1929.0
441.32,1383,New Sale,Condominium,East Region,4,97,0,1897.0
1431.61,1230,New Sale,Condominium,East Region,14,97,0,1898.0
699.66,1377,New Sale,Condominium,East Region,6,97,0,1843.0
602.78,1273,New Sale,Condominium,East Region,15,97,0,1872.0
441.32,1481,New Sale,Condominium,East Region,6,97,0,1872.0
473.62,1383,New Sale,Condominium,East Region,1,97,0,1897.0
473.62,1519,New Sale,Condominium,East Region,12,97,0,1872.0
473.62,1388,New Sale,Condominium,East Region,3,97,0,1897.0
473.62,1382,New Sale,Condominium,East Region,4,97,0,1897.0
473.62,1402,New Sale,Condominium,East Region,7,97,0,1897.0
1485.43,1184,New Sale,Condominium,East Region,1,97,0,1935.0
441.32,1466,New Sale,Condominium,East Region,6,97,0,1872.0
699.66,1392,New Sale,Condominium,East Region,4,97,0,1929.0
592.02,1677,New Sale,Apartment,East Region,3,96,0,2474.0
990.29,1250,New Sale,Condominium,East Region,9,97,0,1917.0
1248.62,1215,New Sale,Condominium,North East Region,4,96,0,358.0
473.62,1512,New Sale,Condominium,East Region,13,97,0,1872.0
473.62,1470,New Sale,Condominium,East Region,14,97,0,1897.0
602.78,1435,New Sale,Condominium,East Region,10,97,0,1843.0
602.78,1415,New Sale,Condominium,East Region,7,97,0,1843.0
1130.22,1244,New Sale,Condominium,East Region,5,97,0,1843.0
441.32,1474,New Sale,Condominium,East Region,5,97,0,1872.0
699.66,1350,New Sale,Condominium,East Region,7,97,0,1929.0
473.62,1505,New Sale,Condominium,East Region,12,97,0,1872.0
925.7,1304,New Sale,Condominium,East Region,7,97,0,1935.0
441.32,1503,New Sale,Condominium,East Region,11,97,0,1872.0
602.78,1457,New Sale,Condominium,East Region,4,97,0,1872.0
699.66,1345,New Sale,Condominium,East Region,6,97,0,1929.0
1431.61,1206,New Sale,Condominium,East Region,14,97,0,1898.0
602.78,1394,New Sale,Condominium,East Region,1,97,0,1872.0
473.62,1466,New Sale,Condominium,East Region,1,97,0,1872.0
602.78,1374,New Sale,Condominium,East Region,3,97,0,1929.0
699.66,1432,New Sale,Condominium,East Region,11,97,0,1929.0
1130.22,1292,New Sale,Condominium,East Region,11,97,0,1843.0
602.78,1421,New Sale,Condominium,East Region,8,97,0,1872.0
473.62,1402,New Sale,Condominium,East Region,5,97,0,1897.0
699.66,1338,New Sale,Condominium,East Region,1,97,0,1929.0
1130.22,1260,New Sale,Condominium,East Region,11,97,0,1917.0
699.66,1394,New Sale,Condominium,East Region,9,97,0,1843.0
1130.22,1307,New Sale,Condominium,East Region,14,97,0,1843.0
473.62,1498,New Sale,Condominium,East Region,11,97,0,1872.0
602.78,1415,New Sale,Condominium,East Region,7,97,0,1872.0
473.62,1444,New Sale,Condominium,East Region,3,97,0,1872.0
699.66,1411,New Sale,Condominium,East Region,12,97,0,1843.0
990.29,1275,New Sale,Condominium,East Region,9,97,0,1929.0
699.66,1420,New Sale,Condominium,East Region,9,97,0,1929.0
441.32,1456,New Sale,Condominium,East Region,8,97,0,1897.0
602.78,1428,New Sale,Condominium,East Region,9,97,0,1843.0
602.78,1329,New Sale,Condominium,East Region,6,97,0,1897.0
473.62,1444,New Sale,Condominium,East Region,3,97,0,1872.0
656.6,1627,New Sale,Apartment,East Region,4,0,1,1139.0
441.32,1474,New Sale,Condominium,East Region,5,97,0,1872.0
990.29,1257,New Sale,Condominium,East Region,8,97,0,1843.0
699.66,1382,New Sale,Condominium,East Region,7,97,0,1843.0
1130.22,1267,New Sale,Condominium,East Region,6,97,0,1843.0
602.78,1510,New Sale,Condominium,East Region,12,97,0,1872.0
990.29,1286,New Sale,Condominium,East Region,11,97,0,1929.0
473.62,1492,New Sale,Condominium,East Region,8,97,0,1872.0
473.62,1422,New Sale,Condominium,East Region,10,97,0,1897.0
688.9,1421,New Sale,Condominium,East Region,7,97,0,1917.0
473.62,1492,New Sale,Condominium,East Region,10,97,0,1872.0
602.78,1407,New Sale,Condominium,East Region,8,97,0,1917.0
473.62,1458,New Sale,Condominium,East Region,3,97,0,1872.0
990.29,1301,New Sale,Condominium,East Region,7,97,0,1917.0
473.62,1409,New Sale,Condominium,East Region,5,97,0,1897.0
441.32,1452,New Sale,Condominium,East Region,4,97,0,1872.0
473.62,1429,New Sale,Condominium,East Region,9,97,0,1897.0
1130.22,1265,New Sale,Condominium,East Region,12,97,0,1917.0
441.32,1383,New Sale,Condominium,East Region,1,97,0,1897.0
699.66,1449,New Sale,Condominium,East Region,14,97,0,1929.0
602.78,1464,New Sale,Condominium,East Region,5,97,0,1872.0
699.66,1361,New Sale,Condominium,East Region,10,97,0,1843.0
1313.21,1496,New Sale,Condominium,Central Region,19,95,0,787.0
473.62,1404,New Sale,Condominium,East Region,1,97,0,1897.0
473.62,1471,New Sale,Condominium,East Region,7,97,0,1872.0
699.66,1388,New Sale,Condominium,East Region,8,97,0,1843.0
473.62,1478,New Sale,Condominium,East Region,8,97,0,1872.0
1108.69,1464,New Sale,Apartment,West Region,26,96,0,1248.0
602.78,1395,New Sale,Condominium,East Region,5,97,0,1872.0
699.66,1339,New Sale,Condominium,East Region,5,97,0,1929.0
925.7,1340,New Sale,Condominium,East Region,11,97,0,1898.0
699.66,1385,New Sale,Condominium,East Region,13,97,0,1929.0
602.78,1388,New Sale,Condominium,East Region,3,97,0,1843.0
441.32,1445,New Sale,Condominium,East Region,3,97,0,1872.0
441.32,1495,New Sale,Condominium,East Region,10,97,0,1872.0
990.29,1246,New Sale,Condominium,East Region,6,97,0,1843.0
688.9,1410,New Sale,Condominium,East Region,5,97,0,1917.0
441.32,1495,New Sale,Condominium,East Region,10,97,0,1872.0
602.78,1428,New Sale,Condominium,East Region,7,97,0,1897.0
473.62,1453,New Sale,Condominium,East Region,1,97,0,1872.0
602.78,1401,New Sale,Condominium,East Region,5,97,0,1872.0
441.32,1532,New Sale,Condominium,East Region,15,97,0,1872.0
1130.22,1334,New Sale,Condominium,East Region,12,97,0,1929.0
688.9,1433,New Sale,Condominium,East Region,9,97,0,1917.0
441.32,1437,New Sale,Condominium,East Region,2,97,0,1872.0
441.32,1427,New Sale,Condominium,East Region,6,97,0,1897.0
1130.22,1256,New Sale,Condominium,East Region,4,97,0,1843.0
602.78,1408,New Sale,Condominium,East Region,6,97,0,1843.0
1130.22,1277,New Sale,Condominium,East Region,8,97,0,1843.0
699.66,1328,New Sale,Condominium,East Region,3,97,0,1929.0
699.66,1405,New Sale,Condominium,East Region,11,97,0,1843.0
699.66,1397,New Sale,Condominium,East Region,5,97,0,1929.0
441.32,1427,New Sale,Condominium,East Region,6,97,0,1897.0
473.62,1436,New Sale,Condominium,East Region,9,97,0,1897.0
1130.22,1250,New Sale,Condominium,East Region,9,97,0,1917.0
473.62,1451,New Sale,Condominium,East Region,2,97,0,1872.0
990.29,1312,New Sale,Condominium,East Region,9,97,0,1917.0
1431.61,1189,New Sale,Condominium,East Region,10,97,0,1898.0
1431.61,1193,New Sale,Condominium,East Region,11,97,0,1898.0
473.62,1443,New Sale,Condominium,East Region,11,97,0,1897.0
1130.22,1304,New Sale,Condominium,East Region,6,97,0,1929.0
602.78,1309,New Sale,Condominium,East Region,3,97,0,1897.0
699.66,1338,New Sale,Condominium,East Region,6,97,0,1843.0
688.9,1427,New Sale,Condominium,East Region,8,97,0,1917.0
473.62,1422,New Sale,Condominium,East Region,10,97,0,1897.0
602.78,1380,New Sale,Condominium,East Region,4,97,0,1929.0
473.62,1429,New Sale,Condominium,East Region,8,97,0,1897.0
441.32,1361,New Sale,Condominium,East Region,3,97,0,1897.0
441.32,1481,New Sale,Condominium,East Region,8,97,0,1872.0
602.78,1421,New Sale,Condominium,East Region,8,97,0,1843.0
473.62,1512,New Sale,Condominium,East Region,11,97,0,1872.0
602.78,1421,New Sale,Condominium,East Region,9,97,0,1929.0
602.78,1401,New Sale,Condominium,East Region,3,97,0,1897.0
